"Código","Municipio","Total de viviendas particulares","Material Predominante de la Pared","Cantidad de Viviendas","Porcentaje de Viviendas Particulares"
918,"San Francisco la Unión",2154,"Block",1671,77.58
918,"San Francisco la Unión",2154,"Concreto",12,0.56
918,"San Francisco la Unión",2154,"Adobe",444,20.61
918,"San Francisco la Unión",2154,"Madera",5,0.23
918,"San Francisco la Unión",2154,"Lamina metálica",14,0.65
918,"San Francisco la Unión",2154,"Bajareque",0,0
918,"San Francisco la Unión",2154,"Lepa, palo o caña",0,0
918,"San Francisco la Unión",2154,"Material de desecho",0,0
918,"San Francisco la Unión",2154,"Otro",1,0.05
918,"San Francisco la Unión",2154,"No especificado",2,0.09
919,"El Palmar",6833,"Ladrillo",26,0.38
919,"El Palmar",6833,"Block",5313,77.76
919,"El Palmar",6833,"Concreto",94,1.38
919,"El Palmar",6833,"Adobe",6,0.09
919,"El Palmar",6833,"Madera",812,11.88
919,"El Palmar",6833,"Lamina metálica",546,7.99
919,"El Palmar",6833,"Bajareque",2,0.03
919,"El Palmar",6833,"Lepa, palo o caña",14,0.2
919,"El Palmar",6833,"Material de desecho",1,0.01
919,"El Palmar",6833,"Otro",15,0.22
919,"El Palmar",6833,"No especificado",4,0.06
920,"Coatepeque",29201,"Ladrillo",265,0.91
920,"Coatepeque",29201,"Block",11334,38.81
920,"Coatepeque",29201,"Concreto",12366,42.35
920,"Coatepeque",29201,"Adobe",79,0.27
920,"Coatepeque",29201,"Madera",3607,12.35
920,"Coatepeque",29201,"Lamina metálica",1045,3.58
920,"Coatepeque",29201,"Bajareque",29,0.1
920,"Coatepeque",29201,"Lepa, palo o caña",250,0.86
920,"Coatepeque",29201,"Material de desecho",21,0.07
920,"Coatepeque",29201,"Otro",34,0.12
920,"Coatepeque",29201,"No especificado",171,0.59
921,"Génova",9446,"Ladrillo",15,0.16
921,"Génova",9446,"Block",5732,60.68
921,"Génova",9446,"Concreto",197,2.09
921,"Génova",9446,"Adobe",27,0.29
921,"Génova",9446,"Madera",2384,25.24
921,"Génova",9446,"Lamina metálica",583,6.17
921,"Génova",9446,"Bajareque",20,0.21
921,"Génova",9446,"Lepa, palo o caña",184,1.95
921,"Génova",9446,"Material de desecho",19,0.2
921,"Génova",9446,"Otro",277,2.93
921,"Génova",9446,"No especificado",8,0.08
922,"Flores Costa Cuca",5273,"Ladrillo",10,0.19
922,"Flores Costa Cuca",5273,"Block",2416,45.82
922,"Flores Costa Cuca",5273,"Concreto",1102,20.9
922,"Flores Costa Cuca",5273,"Adobe",23,0.44
922,"Flores Costa Cuca",5273,"Madera",1349,25.58
922,"Flores Costa Cuca",5273,"Lamina metálica",229,4.34
922,"Flores Costa Cuca",5273,"Bajareque",4,0.08
922,"Flores Costa Cuca",5273,"Lepa, palo o caña",120,2.28
922,"Flores Costa Cuca",5273,"Material de desecho",12,0.23
922,"Flores Costa Cuca",5273,"Otro",8,0.15
922,"Flores Costa Cuca",5273,"No especificado",0,0
923,"La Esperanza",5858,"Ladrillo",177,3.02
923,"La Esperanza",5858,"Block",5047,86.16
923,"La Esperanza",5858,"Concreto",479,8.18
923,"La Esperanza",5858,"Adobe",84,1.43
923,"La Esperanza",5858,"Madera",26,0.44
923,"La Esperanza",5858,"Lamina metálica",42,0.72
923,"La Esperanza",5858,"Bajareque",0,0
923,"La Esperanza",5858,"Lepa, palo o caña",1,0.02
923,"La Esperanza",5858,"Material de desecho",0,0
923,"La Esperanza",5858,"Otro",1,0.02
923,"La Esperanza",5858,"No especificado",1,0.02
924,"Palestina de los Altos",5166,"Ladrillo",23,0.45
924,"Palestina de los Altos",5166,"Block",4503,87.17
924,"Palestina de los Altos",5166,"Concreto",47,0.91
924,"Palestina de los Altos",5166,"Adobe",378,7.32
924,"Palestina de los Altos",5166,"Madera",125,2.42
924,"Palestina de los Altos",5166,"Lamina metálica",44,0.85
924,"Palestina de los Altos",5166,"Bajareque",41,0.79
924,"Palestina de los Altos",5166,"Lepa, palo o caña",2,0.04
924,"Palestina de los Altos",5166,"Material de desecho",0,0
924,"Palestina de los Altos",5166,"Otro",2,0.04
924,"Palestina de los Altos",5166,"No especificado",1,0.02
1001,"Mazatenango",22122,"Ladrillo",311,1.41
1001,"Mazatenango",22122,"Block",15336,69.32
1001,"Mazatenango",22122,"Concreto",2344,10.6
1001,"Mazatenango",22122,"Adobe",88,0.4
1001,"Mazatenango",22122,"Madera",2894,13.08
1001,"Mazatenango",22122,"Lamina metálica",610,2.76
1001,"Mazatenango",22122,"Bajareque",28,0.13
1001,"Mazatenango",22122,"Lepa, palo o caña",400,1.81
1001,"Mazatenango",22122,"Material de desecho",27,0.12
1001,"Mazatenango",22122,"Otro",22,0.1
1001,"Mazatenango",22122,"No especificado",62,0.28
1002,"Cuyotenango",8808,"Ladrillo",44,0.5
1002,"Cuyotenango",8808,"Block",6591,74.83
1002,"Cuyotenango",8808,"Concreto",312,3.54
1002,"Cuyotenango",8808,"Adobe",45,0.51
1002,"Cuyotenango",8808,"Madera",999,11.34
1002,"Cuyotenango",8808,"Lamina metálica",678,7.7
1002,"Cuyotenango",8808,"Bajareque",4,0.05
1002,"Cuyotenango",8808,"Lepa, palo o caña",42,0.48
1002,"Cuyotenango",8808,"Material de desecho",42,0.48
1002,"Cuyotenango",8808,"Otro",32,0.36
1002,"Cuyotenango",8808,"No especificado",19,0.22
1003,"San Francisco Zapotitlán",5905,"Ladrillo",62,1.05
1003,"San Francisco Zapotitlán",5905,"Block",1946,32.96
1003,"San Francisco Zapotitlán",5905,"Concreto",2950,49.96
1003,"San Francisco Zapotitlán",5905,"Adobe",22,0.37
1003,"San Francisco Zapotitlán",5905,"Madera",642,10.87
1003,"San Francisco Zapotitlán",5905,"Lamina metálica",230,3.9
1003,"San Francisco Zapotitlán",5905,"Bajareque",4,0.07
1003,"San Francisco Zapotitlán",5905,"Lepa, palo o caña",12,0.2
1003,"San Francisco Zapotitlán",5905,"Material de desecho",1,0.02
1003,"San Francisco Zapotitlán",5905,"Otro",35,0.59
1003,"San Francisco Zapotitlán",5905,"No especificado",1,0.02
1004,"San Bernardino",4004,"Ladrillo",23,0.57
1004,"San Bernardino",4004,"Block",2383,59.52
1004,"San Bernardino",4004,"Concreto",469,11.71
1004,"San Bernardino",4004,"Adobe",18,0.45
1004,"San Bernardino",4004,"Madera",925,23.1
1004,"San Bernardino",4004,"Lamina metálica",160,4
1004,"San Bernardino",4004,"Bajareque",0,0
1004,"San Bernardino",4004,"Lepa, palo o caña",11,0.27
1004,"San Bernardino",4004,"Material de desecho",12,0.3
1004,"San Bernardino",4004,"Otro",2,0.05
1004,"San Bernardino",4004,"No especificado",1,0.02
1005,"San José el Ídolo",2743,"Ladrillo",43,1.57
1005,"San José el Ídolo",2743,"Block",1950,71.09
1005,"San José el Ídolo",2743,"Concreto",68,2.48
1005,"San José el Ídolo",2743,"Adobe",13,0.47
1005,"San José el Ídolo",2743,"Madera",462,16.84
1005,"San José el Ídolo",2743,"Lamina metálica",154,5.61
1005,"San José el Ídolo",2743,"Bajareque",2,0.07
1005,"San José el Ídolo",2743,"Lepa, palo o caña",39,1.42
1005,"San José el Ídolo",2743,"Material de desecho",0,0
1005,"San José el Ídolo",2743,"Otro",12,0.44
1005,"San José el Ídolo",2743,"No especificado",0,0
1006,"Santo Domingo Suchitepéquez",10884,"Ladrillo",49,0.45
1006,"Santo Domingo Suchitepéquez",10884,"Block",7443,68.38
1006,"Santo Domingo Suchitepéquez",10884,"Concreto",43,0.4
1006,"Santo Domingo Suchitepéquez",10884,"Adobe",70,0.64
1006,"Santo Domingo Suchitepéquez",10884,"Madera",2565,23.57
1006,"Santo Domingo Suchitepéquez",10884,"Lamina metálica",331,3.04
1006,"Santo Domingo Suchitepéquez",10884,"Bajareque",7,0.06
1006,"Santo Domingo Suchitepéquez",10884,"Lepa, palo o caña",325,2.99
1006,"Santo Domingo Suchitepéquez",10884,"Material de desecho",11,0.1
1006,"Santo Domingo Suchitepéquez",10884,"Otro",31,0.28
1006,"Santo Domingo Suchitepéquez",10884,"No especificado",9,0.08
1007,"San Lorenzo",3757,"Ladrillo",12,0.32
1007,"San Lorenzo",3757,"Block",2395,63.75
1007,"San Lorenzo",3757,"Concreto",274,7.29
1007,"San Lorenzo",3757,"Adobe",21,0.56
1007,"San Lorenzo",3757,"Madera",898,23.9
1007,"San Lorenzo",3757,"Lamina metálica",90,2.4
1007,"San Lorenzo",3757,"Bajareque",6,0.16
1007,"San Lorenzo",3757,"Lepa, palo o caña",39,1.04
1007,"San Lorenzo",3757,"Material de desecho",4,0.11
1007,"San Lorenzo",3757,"Otro",17,0.45
1007,"San Lorenzo",3757,"No especificado",1,0.03
1008,"Samayac",6440,"Ladrillo",31,0.48
1008,"Samayac",6440,"Block",4619,71.72
1008,"Samayac",6440,"Concreto",212,3.29
1008,"Samayac",6440,"Adobe",23,0.36
1008,"Samayac",6440,"Madera",1332,20.68
1008,"Samayac",6440,"Lamina metálica",208,3.23
1008,"Samayac",6440,"Bajareque",0,0
1008,"Samayac",6440,"Lepa, palo o caña",5,0.08
1008,"Samayac",6440,"Material de desecho",4,0.06
1008,"Samayac",6440,"Otro",3,0.05
1008,"Samayac",6440,"No especificado",3,0.05
1009,"San Pablo Jocopilas",5177,"Ladrillo",64,1.24
1009,"San Pablo Jocopilas",5177,"Block",3950,76.3
1009,"San Pablo Jocopilas",5177,"Concreto",144,2.78
1009,"San Pablo Jocopilas",5177,"Adobe",13,0.25
1009,"San Pablo Jocopilas",5177,"Madera",758,14.64
1009,"San Pablo Jocopilas",5177,"Lamina metálica",102,1.97
1009,"San Pablo Jocopilas",5177,"Bajareque",2,0.04
1009,"San Pablo Jocopilas",5177,"Lepa, palo o caña",105,2.03
1009,"San Pablo Jocopilas",5177,"Material de desecho",2,0.04
1009,"San Pablo Jocopilas",5177,"Otro",35,0.68
1009,"San Pablo Jocopilas",5177,"No especificado",2,0.04
1010,"San Antonio Suchitepéquez",13627,"Ladrillo",81,0.59
1010,"San Antonio Suchitepéquez",13627,"Block",8056,59.12
1010,"San Antonio Suchitepéquez",13627,"Concreto",1803,13.23
1010,"San Antonio Suchitepéquez",13627,"Adobe",46,0.34
1010,"San Antonio Suchitepéquez",13627,"Madera",2477,18.18
1010,"San Antonio Suchitepéquez",13627,"Lamina metálica",824,6.05
1010,"San Antonio Suchitepéquez",13627,"Bajareque",8,0.06
1010,"San Antonio Suchitepéquez",13627,"Lepa, palo o caña",227,1.67
1010,"San Antonio Suchitepéquez",13627,"Material de desecho",31,0.23
1010,"San Antonio Suchitepéquez",13627,"Otro",34,0.25
1010,"San Antonio Suchitepéquez",13627,"No especificado",40,0.29
1011,"San Miguel Panán",2310,"Ladrillo",29,1.26
1011,"San Miguel Panán",2310,"Block",1498,64.85
1011,"San Miguel Panán",2310,"Concreto",16,0.69
1011,"San Miguel Panán",2310,"Adobe",3,0.13
1011,"San Miguel Panán",2310,"Madera",468,20.26
1011,"San Miguel Panán",2310,"Lamina metálica",179,7.75
1011,"San Miguel Panán",2310,"Bajareque",4,0.17
1011,"San Miguel Panán",2310,"Lepa, palo o caña",21,0.91
1011,"San Miguel Panán",2310,"Material de desecho",0,0
1011,"San Miguel Panán",2310,"Otro",92,3.98
1011,"San Miguel Panán",2310,"No especificado",0,0
1012,"San Gabriel",1849,"Ladrillo",6,0.32
1012,"San Gabriel",1849,"Block",1417,76.64
1012,"San Gabriel",1849,"Concreto",15,0.81
1012,"San Gabriel",1849,"Adobe",2,0.11
1012,"San Gabriel",1849,"Madera",301,16.28
1012,"San Gabriel",1849,"Lamina metálica",103,5.57
1012,"San Gabriel",1849,"Bajareque",0,0
1012,"San Gabriel",1849,"Lepa, palo o caña",0,0
1012,"San Gabriel",1849,"Material de desecho",0,0
1012,"San Gabriel",1849,"Otro",0,0
1012,"San Gabriel",1849,"No especificado",5,0.27
1013,"Chicacao",13134,"Ladrillo",112,0.85
1013,"Chicacao",13134,"Block",7430,56.57
1013,"Chicacao",13134,"Concreto",153,1.16
1013,"Chicacao",13134,"Adobe",125,0.95
1013,"Chicacao",13134,"Madera",2958,22.52
1013,"Chicacao",13134,"Lamina metálica",1806,13.75
1013,"Chicacao",13134,"Bajareque",20,0.15
1013,"Chicacao",13134,"Lepa, palo o caña",228,1.74
1013,"Chicacao",13134,"Material de desecho",25,0.19
1013,"Chicacao",13134,"Otro",271,2.06
1013,"Chicacao",13134,"No especificado",6,0.05
1014,"Patulul",10205,"Ladrillo",121,1.19
1014,"Patulul",10205,"Block",7439,72.9
1014,"Patulul",10205,"Concreto",282,2.76
1014,"Patulul",10205,"Adobe",19,0.19
1014,"Patulul",10205,"Madera",789,7.73
1014,"Patulul",10205,"Lamina metálica",1335,13.08
1014,"Patulul",10205,"Bajareque",29,0.28
1014,"Patulul",10205,"Lepa, palo o caña",66,0.65
1014,"Patulul",10205,"Material de desecho",4,0.04
1014,"Patulul",10205,"Otro",118,1.16
1014,"Patulul",10205,"No especificado",3,0.03
1015,"Santa Bárbara",6189,"Ladrillo",103,1.66
1015,"Santa Bárbara",6189,"Block",4013,64.84
1015,"Santa Bárbara",6189,"Concreto",69,1.11
1015,"Santa Bárbara",6189,"Adobe",6,0.1
1015,"Santa Bárbara",6189,"Madera",763,12.33
1015,"Santa Bárbara",6189,"Lamina metálica",699,11.29
1015,"Santa Bárbara",6189,"Bajareque",9,0.15
1015,"Santa Bárbara",6189,"Lepa, palo o caña",91,1.47
1015,"Santa Bárbara",6189,"Material de desecho",18,0.29
1015,"Santa Bárbara",6189,"Otro",416,6.72
1015,"Santa Bárbara",6189,"No especificado",2,0.03
1016,"San Juan Bautista",1918,"Ladrillo",20,1.04
1016,"San Juan Bautista",1918,"Block",1295,67.52
1016,"San Juan Bautista",1918,"Concreto",3,0.16
1016,"San Juan Bautista",1918,"Adobe",4,0.21
1016,"San Juan Bautista",1918,"Madera",115,6
1016,"San Juan Bautista",1918,"Lamina metálica",383,19.97
1016,"San Juan Bautista",1918,"Bajareque",7,0.36
1016,"San Juan Bautista",1918,"Lepa, palo o caña",8,0.42
1016,"San Juan Bautista",1918,"Material de desecho",11,0.57
1016,"San Juan Bautista",1918,"Otro",68,3.55
1016,"San Juan Bautista",1918,"No especificado",4,0.21
1017,"Santo Tomas la Unión",2886,"Ladrillo",18,0.62
1017,"Santo Tomas la Unión",2886,"Block",2509,86.94
1017,"Santo Tomas la Unión",2886,"Concreto",16,0.55
1017,"Santo Tomas la Unión",2886,"Adobe",14,0.49
1017,"Santo Tomas la Unión",2886,"Madera",155,5.37
1017,"Santo Tomas la Unión",2886,"Lamina metálica",140,4.85
1017,"Santo Tomas la Unión",2886,"Bajareque",2,0.07
1017,"Santo Tomas la Unión",2886,"Lepa, palo o caña",19,0.66
1017,"Santo Tomas la Unión",2886,"Material de desecho",1,0.03
1017,"Santo Tomas la Unión",2886,"Otro",12,0.42
1017,"Santo Tomas la Unión",2886,"No especificado",0,0
1018,"Zunilito",1804,"Ladrillo",1,0.06
1018,"Zunilito",1804,"Block",1603,88.86
1018,"Zunilito",1804,"Concreto",6,0.33
1018,"Zunilito",1804,"Adobe",1,0.06
1018,"Zunilito",1804,"Madera",136,7.54
1018,"Zunilito",1804,"Lamina metálica",56,3.1
1018,"Zunilito",1804,"Bajareque",0,0
1018,"Zunilito",1804,"Lepa, palo o caña",0,0
1018,"Zunilito",1804,"Material de desecho",0,0
1018,"Zunilito",1804,"Otro",1,0.06
1018,"Zunilito",1804,"No especificado",0,0
1019,"Pueblo Nuevo",2742,"Ladrillo",5,0.18
1019,"Pueblo Nuevo",2742,"Block",2058,75.05
1019,"Pueblo Nuevo",2742,"Concreto",23,0.84
1019,"Pueblo Nuevo",2742,"Adobe",5,0.18
1019,"Pueblo Nuevo",2742,"Madera",316,11.52
1019,"Pueblo Nuevo",2742,"Lamina metálica",330,12.04
1019,"Pueblo Nuevo",2742,"Bajareque",0,0
1019,"Pueblo Nuevo",2742,"Lepa, palo o caña",1,0.04
1019,"Pueblo Nuevo",2742,"Material de desecho",0,0
1019,"Pueblo Nuevo",2742,"Otro",3,0.11
1019,"Pueblo Nuevo",2742,"No especificado",1,0.04
1020,"Río Bravo",7314,"Ladrillo",52,0.71
1020,"Río Bravo",7314,"Block",5400,73.83
1020,"Río Bravo",7314,"Concreto",36,0.49
1020,"Río Bravo",7314,"Adobe",12,0.16
1020,"Río Bravo",7314,"Madera",618,8.45
1020,"Río Bravo",7314,"Lamina metálica",970,13.26
1020,"Río Bravo",7314,"Bajareque",1,0.01
1020,"Río Bravo",7314,"Lepa, palo o caña",95,1.3
1020,"Río Bravo",7314,"Material de desecho",28,0.38
1020,"Río Bravo",7314,"Otro",96,1.31
1020,"Río Bravo",7314,"No especificado",6,0.08
1021,"San José La Máquina",6308,"Ladrillo",15,0.24
1021,"San José La Máquina",6308,"Block",4184,66.33
1021,"San José La Máquina",6308,"Concreto",42,0.67
1021,"San José La Máquina",6308,"Adobe",48,0.76
1021,"San José La Máquina",6308,"Madera",1679,26.62
1021,"San José La Máquina",6308,"Lamina metálica",149,2.36
1021,"San José La Máquina",6308,"Bajareque",3,0.05
1021,"San José La Máquina",6308,"Lepa, palo o caña",124,1.97
1021,"San José La Máquina",6308,"Material de desecho",44,0.7
1021,"San José La Máquina",6308,"Otro",10,0.16
1021,"San José La Máquina",6308,"No especificado",10,0.16
1101,"Retalhuleu",25970,"Ladrillo",336,1.29
1101,"Retalhuleu",25970,"Block",15781,60.77
1101,"Retalhuleu",25970,"Concreto",4314,16.61
1101,"Retalhuleu",25970,"Adobe",76,0.29
1101,"Retalhuleu",25970,"Madera",3831,14.75
1101,"Retalhuleu",25970,"Lamina metálica",1115,4.29
1101,"Retalhuleu",25970,"Bajareque",12,0.05
1101,"Retalhuleu",25970,"Lepa, palo o caña",370,1.42
1101,"Retalhuleu",25970,"Material de desecho",14,0.05
1101,"Retalhuleu",25970,"Otro",35,0.13
1101,"Retalhuleu",25970,"No especificado",86,0.33
1102,"San Sebastián",7484,"Ladrillo",70,0.94
1102,"San Sebastián",7484,"Block",5491,73.37
1102,"San Sebastián",7484,"Concreto",361,4.82
1102,"San Sebastián",7484,"Adobe",31,0.41
1102,"San Sebastián",7484,"Madera",1145,15.3
1102,"San Sebastián",7484,"Lamina metálica",350,4.68
1102,"San Sebastián",7484,"Bajareque",2,0.03
1102,"San Sebastián",7484,"Lepa, palo o caña",11,0.15
1102,"San Sebastián",7484,"Material de desecho",9,0.12
1102,"San Sebastián",7484,"Otro",4,0.05
1102,"San Sebastián",7484,"No especificado",10,0.13
1103,"Santa Cruz Muluá",3441,"Ladrillo",34,0.99
1103,"Santa Cruz Muluá",3441,"Block",2483,72.16
1103,"Santa Cruz Muluá",3441,"Concreto",109,3.17
1103,"Santa Cruz Muluá",3441,"Adobe",8,0.23
1103,"Santa Cruz Muluá",3441,"Madera",531,15.43
1103,"Santa Cruz Muluá",3441,"Lamina metálica",212,6.16
1103,"Santa Cruz Muluá",3441,"Bajareque",3,0.09
1103,"Santa Cruz Muluá",3441,"Lepa, palo o caña",46,1.34
1103,"Santa Cruz Muluá",3441,"Material de desecho",4,0.12
1103,"Santa Cruz Muluá",3441,"Otro",8,0.23
1103,"Santa Cruz Muluá",3441,"No especificado",3,0.09
1104,"San Martín Zapotitlán",3057,"Ladrillo",24,0.79
1104,"San Martín Zapotitlán",3057,"Block",2284,74.71
1104,"San Martín Zapotitlán",3057,"Concreto",286,9.36
1104,"San Martín Zapotitlán",3057,"Adobe",4,0.13
1104,"San Martín Zapotitlán",3057,"Madera",259,8.47
1104,"San Martín Zapotitlán",3057,"Lamina metálica",166,5.43
1104,"San Martín Zapotitlán",3057,"Bajareque",1,0.03
1104,"San Martín Zapotitlán",3057,"Lepa, palo o caña",11,0.36
1104,"San Martín Zapotitlán",3057,"Material de desecho",4,0.13
1104,"San Martín Zapotitlán",3057,"Otro",13,0.43
1104,"San Martín Zapotitlán",3057,"No especificado",5,0.16
1105,"San Felipe",6454,"Ladrillo",31,0.48
1105,"San Felipe",6454,"Block",5285,81.89
1105,"San Felipe",6454,"Concreto",107,1.66
1105,"San Felipe",6454,"Adobe",31,0.48
1105,"San Felipe",6454,"Madera",549,8.51
1105,"San Felipe",6454,"Lamina metálica",377,5.84
1105,"San Felipe",6454,"Bajareque",17,0.26
1105,"San Felipe",6454,"Lepa, palo o caña",20,0.31
1105,"San Felipe",6454,"Material de desecho",2,0.03
1105,"San Felipe",6454,"Otro",30,0.46
1105,"San Felipe",6454,"No especificado",5,0.08
1106,"San Andrés Villa Seca",12047,"Ladrillo",36,0.3
1106,"San Andrés Villa Seca",12047,"Block",7682,63.77
1106,"San Andrés Villa Seca",12047,"Concreto",283,2.35
1106,"San Andrés Villa Seca",12047,"Adobe",40,0.33
1106,"San Andrés Villa Seca",12047,"Madera",2934,24.35
1106,"San Andrés Villa Seca",12047,"Lamina metálica",582,4.83
1106,"San Andrés Villa Seca",12047,"Bajareque",16,0.13
1106,"San Andrés Villa Seca",12047,"Lepa, palo o caña",349,2.9
1106,"San Andrés Villa Seca",12047,"Material de desecho",16,0.13
1106,"San Andrés Villa Seca",12047,"Otro",99,0.82
1106,"San Andrés Villa Seca",12047,"No especificado",10,0.08
1107,"Champerico",10458,"Ladrillo",29,0.28
1107,"Champerico",10458,"Block",6006,57.43
1107,"Champerico",10458,"Concreto",1534,14.67
1107,"Champerico",10458,"Adobe",25,0.24
1107,"Champerico",10458,"Madera",1954,18.68
1107,"Champerico",10458,"Lamina metálica",317,3.03
1107,"Champerico",10458,"Bajareque",89,0.85
1107,"Champerico",10458,"Lepa, palo o caña",389,3.72
1107,"Champerico",10458,"Material de desecho",24,0.23
1107,"Champerico",10458,"Otro",60,0.57
1107,"Champerico",10458,"No especificado",31,0.3
1108,"Nuevo San Carlos",9665,"Ladrillo",31,0.32
1108,"Nuevo San Carlos",9665,"Block",6084,62.95
1108,"Nuevo San Carlos",9665,"Concreto",127,1.31
1108,"Nuevo San Carlos",9665,"Adobe",56,0.58
1108,"Nuevo San Carlos",9665,"Madera",2565,26.54
1108,"Nuevo San Carlos",9665,"Lamina metálica",589,6.09
1108,"Nuevo San Carlos",9665,"Bajareque",42,0.43
1108,"Nuevo San Carlos",9665,"Lepa, palo o caña",118,1.22
1108,"Nuevo San Carlos",9665,"Material de desecho",3,0.03
1108,"Nuevo San Carlos",9665,"Otro",46,0.48
1108,"Nuevo San Carlos",9665,"No especificado",4,0.04
1109,"El Asintal",9293,"Ladrillo",27,0.29
1109,"El Asintal",9293,"Block",6118,65.83
1109,"El Asintal",9293,"Concreto",39,0.42
1109,"El Asintal",9293,"Adobe",41,0.44
1109,"El Asintal",9293,"Madera",2215,23.84
1109,"El Asintal",9293,"Lamina metálica",508,5.47
1109,"El Asintal",9293,"Bajareque",9,0.1
1109,"El Asintal",9293,"Lepa, palo o caña",242,2.6
1109,"El Asintal",9293,"Material de desecho",19,0.2
1109,"El Asintal",9293,"Otro",73,0.79
1109,"El Asintal",9293,"No especificado",2,0.02
1201,"San Marcos",12947,"Ladrillo",355,2.74
1201,"San Marcos",12947,"Block",10776,83.23
1201,"San Marcos",12947,"Concreto",696,5.38
1201,"San Marcos",12947,"Adobe",336,2.6
1201,"San Marcos",12947,"Madera",508,3.92
1201,"San Marcos",12947,"Lamina metálica",78,0.6
1201,"San Marcos",12947,"Bajareque",77,0.59
1201,"San Marcos",12947,"Lepa, palo o caña",3,0.02
1201,"San Marcos",12947,"Material de desecho",0,0
1201,"San Marcos",12947,"Otro",87,0.67
1201,"San Marcos",12947,"No especificado",31,0.24
1202,"San Pedro Sacatepéquez",22056,"Ladrillo",571,2.59
