"Código","Municipio","Total de viviendas particulares","Material Predominante del Piso","Cantidad de Viviendas","Porcentaje de Viviendas Particulares"
1207,"Tacaná",15363,"Torta de cemento",4078,26.54
1207,"Tacaná",15363,"Parqué o vinil",34,0.22
1207,"Tacaná",15363,"Madera",147,0.96
1207,"Tacaná",15363,"Tierra",6884,44.81
1207,"Tacaná",15363,"Otro",16,0.1
1208,"Sibinal",3681,"Ladrillo cerámico",187,5.08
1208,"Sibinal",3681,"Ladrillo de cemento",121,3.29
1208,"Sibinal",3681,"Ladrillo de barro",5,0.14
1208,"Sibinal",3681,"Torta de cemento",1460,39.66
1208,"Sibinal",3681,"Parqué o vinil",4,0.11
1208,"Sibinal",3681,"Madera",17,0.46
1208,"Sibinal",3681,"Tierra",662,17.98
1208,"Sibinal",3681,"Otro",3,0.08
1209,"Tajumulco",11935,"Ladrillo cerámico",1577,13.21
1209,"Tajumulco",11935,"Ladrillo de cemento",318,2.66
1209,"Tajumulco",11935,"Ladrillo de barro",11,0.09
1209,"Tajumulco",11935,"Torta de cemento",2883,24.16
1209,"Tajumulco",11935,"Parqué o vinil",12,0.1
1209,"Tajumulco",11935,"Madera",189,1.58
1209,"Tajumulco",11935,"Tierra",4261,35.7
1209,"Tajumulco",11935,"Otro",5,0.04
1210,"Tejutla",10482,"Ladrillo cerámico",1436,13.7
1210,"Tejutla",10482,"Ladrillo de cemento",526,5.02
1210,"Tejutla",10482,"Ladrillo de barro",27,0.26
1210,"Tejutla",10482,"Torta de cemento",2170,20.7
1210,"Tejutla",10482,"Parqué o vinil",10,0.1
1210,"Tejutla",10482,"Madera",58,0.55
1210,"Tejutla",10482,"Tierra",2999,28.61
1210,"Tejutla",10482,"Otro",42,0.4
1211,"San Rafael Pie de la Cuesta",4508,"Ladrillo cerámico",690,15.31
1211,"San Rafael Pie de la Cuesta",4508,"Ladrillo de cemento",189,4.19
1211,"San Rafael Pie de la Cuesta",4508,"Ladrillo de barro",5,0.11
1211,"San Rafael Pie de la Cuesta",4508,"Torta de cemento",2361,52.37
1211,"San Rafael Pie de la Cuesta",4508,"Parqué o vinil",5,0.11
1211,"San Rafael Pie de la Cuesta",4508,"Madera",11,0.24
1211,"San Rafael Pie de la Cuesta",4508,"Tierra",296,6.57
1211,"San Rafael Pie de la Cuesta",4508,"Otro",0,0
1212,"Nuevo Progreso",7683,"Ladrillo cerámico",504,6.56
1212,"Nuevo Progreso",7683,"Ladrillo de cemento",81,1.05
1212,"Nuevo Progreso",7683,"Ladrillo de barro",2,0.03
1212,"Nuevo Progreso",7683,"Torta de cemento",3195,41.59
1212,"Nuevo Progreso",7683,"Parqué o vinil",8,0.1
1212,"Nuevo Progreso",7683,"Madera",110,1.43
1212,"Nuevo Progreso",7683,"Tierra",2275,29.61
1212,"Nuevo Progreso",7683,"Otro",2,0.03
1213,"El Tumbador",10385,"Ladrillo cerámico",802,7.72
1213,"El Tumbador",10385,"Ladrillo de cemento",185,1.78
1213,"El Tumbador",10385,"Ladrillo de barro",22,0.21
1213,"El Tumbador",10385,"Torta de cemento",4419,42.55
1213,"El Tumbador",10385,"Parqué o vinil",9,0.09
1213,"El Tumbador",10385,"Madera",125,1.2
1213,"El Tumbador",10385,"Tierra",3062,29.48
1213,"El Tumbador",10385,"Otro",9,0.09
1214,"San José el Rodeo",4541,"Ladrillo cerámico",379,8.35
1214,"San José el Rodeo",4541,"Ladrillo de cemento",71,1.56
1214,"San José el Rodeo",4541,"Ladrillo de barro",4,0.09
1214,"San José el Rodeo",4541,"Torta de cemento",1919,42.26
1214,"San José el Rodeo",4541,"Parqué o vinil",47,1.04
1214,"San José el Rodeo",4541,"Madera",24,0.53
1214,"San José el Rodeo",4541,"Tierra",1203,26.49
1214,"San José el Rodeo",4541,"Otro",4,0.09
1215,"Malacatán",24302,"Ladrillo cerámico",2559,10.53
1215,"Malacatán",24302,"Ladrillo de cemento",1765,7.26
1215,"Malacatán",24302,"Ladrillo de barro",89,0.37
1215,"Malacatán",24302,"Torta de cemento",9146,37.63
1215,"Malacatán",24302,"Parqué o vinil",223,0.92
1215,"Malacatán",24302,"Madera",141,0.58
1215,"Malacatán",24302,"Tierra",4189,17.24
1215,"Malacatán",24302,"Otro",20,0.08
1216,"Catarina",8779,"Ladrillo cerámico",996,11.35
1216,"Catarina",8779,"Ladrillo de cemento",299,3.41
1216,"Catarina",8779,"Ladrillo de barro",12,0.14
1216,"Catarina",8779,"Torta de cemento",4224,48.11
1216,"Catarina",8779,"Parqué o vinil",11,0.13
1216,"Catarina",8779,"Madera",16,0.18
1216,"Catarina",8779,"Tierra",1061,12.09
1216,"Catarina",8779,"Otro",5,0.06
1217,"Ayutla",10581,"Ladrillo cerámico",1646,15.56
1217,"Ayutla",10581,"Ladrillo de cemento",692,6.54
1217,"Ayutla",10581,"Ladrillo de barro",24,0.23
1217,"Ayutla",10581,"Torta de cemento",5240,49.52
1217,"Ayutla",10581,"Parqué o vinil",20,0.19
1217,"Ayutla",10581,"Madera",15,0.14
1217,"Ayutla",10581,"Tierra",908,8.58
1217,"Ayutla",10581,"Otro",3,0.03
1218,"Ocós",3228,"Ladrillo cerámico",332,10.29
1218,"Ocós",3228,"Ladrillo de cemento",36,1.12
1218,"Ocós",3228,"Ladrillo de barro",0,0
1218,"Ocós",3228,"Torta de cemento",1629,50.46
1218,"Ocós",3228,"Parqué o vinil",2,0.06
1218,"Ocós",3228,"Madera",13,0.4
1218,"Ocós",3228,"Tierra",475,14.71
1218,"Ocós",3228,"Otro",6,0.19
1219,"San Pablo",12642,"Ladrillo cerámico",1957,15.48
1219,"San Pablo",12642,"Ladrillo de cemento",798,6.31
1219,"San Pablo",12642,"Ladrillo de barro",11,0.09
1219,"San Pablo",12642,"Torta de cemento",4641,36.71
1219,"San Pablo",12642,"Parqué o vinil",12,0.09
1219,"San Pablo",12642,"Madera",58,0.46
1219,"San Pablo",12642,"Tierra",2249,17.79
1219,"San Pablo",12642,"Otro",13,0.1
1220,"El Quetzal",5926,"Ladrillo cerámico",572,9.65
1220,"El Quetzal",5926,"Ladrillo de cemento",202,3.41
1220,"El Quetzal",5926,"Ladrillo de barro",7,0.12
1220,"El Quetzal",5926,"Torta de cemento",2666,44.99
1220,"El Quetzal",5926,"Parqué o vinil",17,0.29
1220,"El Quetzal",5926,"Madera",24,0.4
1220,"El Quetzal",5926,"Tierra",1045,17.63
1220,"El Quetzal",5926,"Otro",6,0.1
1221,"La Reforma",4369,"Ladrillo cerámico",368,8.42
1221,"La Reforma",4369,"Ladrillo de cemento",67,1.53
1221,"La Reforma",4369,"Ladrillo de barro",2,0.05
1221,"La Reforma",4369,"Torta de cemento",1967,45.02
1221,"La Reforma",4369,"Parqué o vinil",1,0.02
1221,"La Reforma",4369,"Madera",39,0.89
1221,"La Reforma",4369,"Tierra",1092,24.99
1221,"La Reforma",4369,"Otro",2,0.05
1222,"Pajapita",5900,"Ladrillo cerámico",730,12.37
1222,"Pajapita",5900,"Ladrillo de cemento",115,1.95
1222,"Pajapita",5900,"Ladrillo de barro",9,0.15
1222,"Pajapita",5900,"Torta de cemento",2713,45.98
1222,"Pajapita",5900,"Parqué o vinil",3,0.05
1222,"Pajapita",5900,"Madera",31,0.53
1222,"Pajapita",5900,"Tierra",1044,17.69
1222,"Pajapita",5900,"Otro",3,0.05
1223,"Ixchiguán",6172,"Ladrillo cerámico",963,15.6
1223,"Ixchiguán",6172,"Ladrillo de cemento",449,7.27
1223,"Ixchiguán",6172,"Ladrillo de barro",6,0.1
1223,"Ixchiguán",6172,"Torta de cemento",1171,18.97
1223,"Ixchiguán",6172,"Parqué o vinil",3,0.05
1223,"Ixchiguán",6172,"Madera",62,1
1223,"Ixchiguán",6172,"Tierra",1558,25.24
1223,"Ixchiguán",6172,"Otro",5,0.08
1224,"San José Ojetenam",5409,"Ladrillo cerámico",545,10.08
1224,"San José Ojetenam",5409,"Ladrillo de cemento",166,3.07
1224,"San José Ojetenam",5409,"Ladrillo de barro",2,0.04
1224,"San José Ojetenam",5409,"Torta de cemento",903,16.69
1224,"San José Ojetenam",5409,"Parqué o vinil",2,0.04
1224,"San José Ojetenam",5409,"Madera",27,0.5
1224,"San José Ojetenam",5409,"Tierra",1506,27.84
1224,"San José Ojetenam",5409,"Otro",2,0.04
1225,"San Cristóbal Cucho",4842,"Ladrillo cerámico",1195,24.68
1225,"San Cristóbal Cucho",4842,"Ladrillo de cemento",75,1.55
1225,"San Cristóbal Cucho",4842,"Ladrillo de barro",6,0.12
1225,"San Cristóbal Cucho",4842,"Torta de cemento",1795,37.07
1225,"San Cristóbal Cucho",4842,"Parqué o vinil",6,0.12
1225,"San Cristóbal Cucho",4842,"Madera",20,0.41
1225,"San Cristóbal Cucho",4842,"Tierra",313,6.46
1225,"San Cristóbal Cucho",4842,"Otro",0,0
1226,"Sipacapa",5734,"Ladrillo cerámico",328,5.72
1226,"Sipacapa",5734,"Ladrillo de cemento",85,1.48
1226,"Sipacapa",5734,"Ladrillo de barro",5,0.09
1226,"Sipacapa",5734,"Torta de cemento",905,15.78
1226,"Sipacapa",5734,"Parqué o vinil",8,0.14
1226,"Sipacapa",5734,"Madera",20,0.35
1226,"Sipacapa",5734,"Tierra",2192,38.23
1226,"Sipacapa",5734,"Otro",1,0.02
1227,"Esquipulas Palo Gordo",3377,"Ladrillo cerámico",658,19.48
1227,"Esquipulas Palo Gordo",3377,"Ladrillo de cemento",88,2.61
1227,"Esquipulas Palo Gordo",3377,"Ladrillo de barro",19,0.56
1227,"Esquipulas Palo Gordo",3377,"Torta de cemento",1711,50.67
1227,"Esquipulas Palo Gordo",3377,"Parqué o vinil",6,0.18
1227,"Esquipulas Palo Gordo",3377,"Madera",12,0.36
1227,"Esquipulas Palo Gordo",3377,"Tierra",106,3.14
1227,"Esquipulas Palo Gordo",3377,"Otro",2,0.06
1228,"Río Blanco",1723,"Ladrillo cerámico",299,17.35
1228,"Río Blanco",1723,"Ladrillo de cemento",189,10.97
1228,"Río Blanco",1723,"Ladrillo de barro",2,0.12
1228,"Río Blanco",1723,"Torta de cemento",415,24.09
1228,"Río Blanco",1723,"Parqué o vinil",3,0.17
1228,"Río Blanco",1723,"Madera",10,0.58
1228,"Río Blanco",1723,"Tierra",201,11.67
1228,"Río Blanco",1723,"Otro",0,0
1229,"San Lorenzo",3394,"Ladrillo cerámico",564,16.62
1229,"San Lorenzo",3394,"Ladrillo de cemento",115,3.39
1229,"San Lorenzo",3394,"Ladrillo de barro",23,0.68
1229,"San Lorenzo",3394,"Torta de cemento",1275,37.57
1229,"San Lorenzo",3394,"Parqué o vinil",15,0.44
1229,"San Lorenzo",3394,"Madera",18,0.53
1229,"San Lorenzo",3394,"Tierra",478,14.08
1229,"San Lorenzo",3394,"Otro",1,0.03
1230,"La Blanca",8055,"Ladrillo cerámico",575,7.14
1230,"La Blanca",8055,"Ladrillo de cemento",251,3.12
1230,"La Blanca",8055,"Ladrillo de barro",9,0.11
1230,"La Blanca",8055,"Torta de cemento",3659,45.43
1230,"La Blanca",8055,"Parqué o vinil",2,0.02
1230,"La Blanca",8055,"Madera",31,0.38
1230,"La Blanca",8055,"Tierra",1877,23.3
1230,"La Blanca",8055,"Otro",88,1.09
1301,"Huehuetenango",32397,"Ladrillo cerámico",9974,30.79
1301,"Huehuetenango",32397,"Ladrillo de cemento",4831,14.91
1301,"Huehuetenango",32397,"Ladrillo de barro",184,0.57
1301,"Huehuetenango",32397,"Torta de cemento",9651,29.79
1301,"Huehuetenango",32397,"Parqué o vinil",45,0.14
1301,"Huehuetenango",32397,"Madera",28,0.09
1301,"Huehuetenango",32397,"Tierra",1459,4.5
1301,"Huehuetenango",32397,"Otro",84,0.26
1302,"Chiantla",19758,"Ladrillo cerámico",3119,15.79
1302,"Chiantla",19758,"Ladrillo de cemento",1155,5.85
1302,"Chiantla",19758,"Ladrillo de barro",81,0.41
1302,"Chiantla",19758,"Torta de cemento",5654,28.62
1302,"Chiantla",19758,"Parqué o vinil",25,0.13
1302,"Chiantla",19758,"Madera",101,0.51
1302,"Chiantla",19758,"Tierra",6403,32.41
1302,"Chiantla",19758,"Otro",47,0.24
1303,"Malacatancito",5805,"Ladrillo cerámico",787,13.56
1303,"Malacatancito",5805,"Ladrillo de cemento",360,6.2
1303,"Malacatancito",5805,"Ladrillo de barro",48,0.83
1303,"Malacatancito",5805,"Torta de cemento",1772,30.53
1303,"Malacatancito",5805,"Parqué o vinil",6,0.1
1303,"Malacatancito",5805,"Madera",13,0.22
1303,"Malacatancito",5805,"Tierra",1007,17.35
1303,"Malacatancito",5805,"Otro",3,0.05
1304,"Cuilco",16311,"Ladrillo cerámico",2225,13.64
1304,"Cuilco",16311,"Ladrillo de cemento",1126,6.9
1304,"Cuilco",16311,"Ladrillo de barro",37,0.23
1304,"Cuilco",16311,"Torta de cemento",3370,20.66
1304,"Cuilco",16311,"Parqué o vinil",9,0.06
1304,"Cuilco",16311,"Madera",88,0.54
1304,"Cuilco",16311,"Tierra",4465,27.37
1304,"Cuilco",16311,"Otro",8,0.05
1305,"Nentón",10383,"Ladrillo cerámico",1083,10.43
1305,"Nentón",10383,"Ladrillo de cemento",299,2.88
1305,"Nentón",10383,"Ladrillo de barro",13,0.13
1305,"Nentón",10383,"Torta de cemento",3408,32.82
1305,"Nentón",10383,"Parqué o vinil",4,0.04
1305,"Nentón",10383,"Madera",70,0.67
1305,"Nentón",10383,"Tierra",3522,33.92
1305,"Nentón",10383,"Otro",2,0.02
1306,"San Pedro Necta",9487,"Ladrillo cerámico",578,6.09
1306,"San Pedro Necta",9487,"Ladrillo de cemento",367,3.87
1306,"San Pedro Necta",9487,"Ladrillo de barro",12,0.13
1306,"San Pedro Necta",9487,"Torta de cemento",1528,16.11
1306,"San Pedro Necta",9487,"Parqué o vinil",4,0.04
1306,"San Pedro Necta",9487,"Madera",67,0.71
1306,"San Pedro Necta",9487,"Tierra",4431,46.71
1306,"San Pedro Necta",9487,"Otro",4,0.04
1307,"Jacaltenango",11460,"Ladrillo cerámico",2448,21.36
1307,"Jacaltenango",11460,"Ladrillo de cemento",639,5.58
1307,"Jacaltenango",11460,"Ladrillo de barro",19,0.17
1307,"Jacaltenango",11460,"Torta de cemento",2647,23.1
1307,"Jacaltenango",11460,"Parqué o vinil",7,0.06
1307,"Jacaltenango",11460,"Madera",56,0.49
1307,"Jacaltenango",11460,"Tierra",3100,27.05
1307,"Jacaltenango",11460,"Otro",14,0.12
1308,"San Pedro Soloma",11830,"Ladrillo cerámico",1483,12.54
1308,"San Pedro Soloma",11830,"Ladrillo de cemento",595,5.03
1308,"San Pedro Soloma",11830,"Ladrillo de barro",45,0.38
1308,"San Pedro Soloma",11830,"Torta de cemento",3886,32.85
1308,"San Pedro Soloma",11830,"Parqué o vinil",14,0.12
1308,"San Pedro Soloma",11830,"Madera",50,0.42
1308,"San Pedro Soloma",11830,"Tierra",2691,22.75
1308,"San Pedro Soloma",11830,"Otro",22,0.19
1309,"San Ildefonso Ixtahuacán",10489,"Ladrillo cerámico",509,4.85
1309,"San Ildefonso Ixtahuacán",10489,"Ladrillo de cemento",135,1.29
1309,"San Ildefonso Ixtahuacán",10489,"Ladrillo de barro",24,0.23
1309,"San Ildefonso Ixtahuacán",10489,"Torta de cemento",2781,26.51
1309,"San Ildefonso Ixtahuacán",10489,"Parqué o vinil",13,0.12
1309,"San Ildefonso Ixtahuacán",10489,"Madera",58,0.55
1309,"San Ildefonso Ixtahuacán",10489,"Tierra",4431,42.24
1309,"San Ildefonso Ixtahuacán",10489,"Otro",10,0.1
1310,"Santa Bárbara",9501,"Ladrillo cerámico",283,2.98
1310,"Santa Bárbara",9501,"Ladrillo de cemento",130,1.37
1310,"Santa Bárbara",9501,"Ladrillo de barro",5,0.05
1310,"Santa Bárbara",9501,"Torta de cemento",909,9.57
1310,"Santa Bárbara",9501,"Parqué o vinil",2,0.02
1310,"Santa Bárbara",9501,"Madera",51,0.54
1310,"Santa Bárbara",9501,"Tierra",4304,45.3
1310,"Santa Bárbara",9501,"Otro",5,0.05
1311,"La Libertad",9691,"Ladrillo cerámico",1337,13.8
1311,"La Libertad",9691,"Ladrillo de cemento",293,3.02
1311,"La Libertad",9691,"Ladrillo de barro",10,0.1
1311,"La Libertad",9691,"Torta de cemento",2909,30.02
1311,"La Libertad",9691,"Parqué o vinil",8,0.08
1311,"La Libertad",9691,"Madera",70,0.72
1311,"La Libertad",9691,"Tierra",2623,27.07
1311,"La Libertad",9691,"Otro",3,0.03
1312,"La Democracia",15181,"Ladrillo cerámico",2358,15.53
1312,"La Democracia",15181,"Ladrillo de cemento",744,4.9
1312,"La Democracia",15181,"Ladrillo de barro",12,0.08
1312,"La Democracia",15181,"Torta de cemento",4209,27.73
1312,"La Democracia",15181,"Parqué o vinil",18,0.12
1312,"La Democracia",15181,"Madera",64,0.42
1312,"La Democracia",15181,"Tierra",3618,23.83
1312,"La Democracia",15181,"Otro",14,0.09
1313,"San Miguel Acatán",5113,"Ladrillo cerámico",261,5.1
1313,"San Miguel Acatán",5113,"Ladrillo de cemento",46,0.9
1313,"San Miguel Acatán",5113,"Ladrillo de barro",7,0.14
1313,"San Miguel Acatán",5113,"Torta de cemento",1564,30.59
1313,"San Miguel Acatán",5113,"Parqué o vinil",25,0.49
1313,"San Miguel Acatán",5113,"Madera",58,1.13
1313,"San Miguel Acatán",5113,"Tierra",2436,47.64
1313,"San Miguel Acatán",5113,"Otro",0,0
1314,"San Rafael La Independencia",3391,"Ladrillo cerámico",155,4.57
1314,"San Rafael La Independencia",3391,"Ladrillo de cemento",17,0.5
1314,"San Rafael La Independencia",3391,"Ladrillo de barro",3,0.09
1314,"San Rafael La Independencia",3391,"Torta de cemento",1284,37.86
1314,"San Rafael La Independencia",3391,"Parqué o vinil",4,0.12
1314,"San Rafael La Independencia",3391,"Madera",19,0.56
1314,"San Rafael La Independencia",3391,"Tierra",759,22.38
1314,"San Rafael La Independencia",3391,"Otro",1,0.03
1315,"Todos Santos Cuchumatán",10190,"Ladrillo cerámico",440,4.32
1315,"Todos Santos Cuchumatán",10190,"Ladrillo de cemento",194,1.9
1315,"Todos Santos Cuchumatán",10190,"Ladrillo de barro",7,0.07
1315,"Todos Santos Cuchumatán",10190,"Torta de cemento",2886,28.32
1315,"Todos Santos Cuchumatán",10190,"Parqué o vinil",5,0.05
1315,"Todos Santos Cuchumatán",10190,"Madera",101,0.99
1315,"Todos Santos Cuchumatán",10190,"Tierra",2370,23.26
1315,"Todos Santos Cuchumatán",10190,"Otro",2,0.02
1316,"San Juan Atitán",6122,"Ladrillo cerámico",835,13.64
1316,"San Juan Atitán",6122,"Ladrillo de cemento",175,2.86
1316,"San Juan Atitán",6122,"Ladrillo de barro",2,0.03
1316,"San Juan Atitán",6122,"Torta de cemento",797,13.02
1316,"San Juan Atitán",6122,"Parqué o vinil",3,0.05
1316,"San Juan Atitán",6122,"Madera",15,0.25
1316,"San Juan Atitán",6122,"Tierra",2330,38.06
1316,"San Juan Atitán",6122,"Otro",5,0.08
1317,"Santa Eulalia",10388,"Ladrillo cerámico",392,3.77
1317,"Santa Eulalia",10388,"Ladrillo de cemento",115,1.11
1317,"Santa Eulalia",10388,"Ladrillo de barro",3,0.03
1317,"Santa Eulalia",10388,"Torta de cemento",2107,20.28
1317,"Santa Eulalia",10388,"Parqué o vinil",39,0.38
1317,"Santa Eulalia",10388,"Madera",186,1.79
1317,"Santa Eulalia",10388,"Tierra",3571,34.38
1317,"Santa Eulalia",10388,"Otro",73,0.7
1318,"San Mateo Ixtatán",10071,"Ladrillo cerámico",505,5.01
1318,"San Mateo Ixtatán",10071,"Ladrillo de cemento",420,4.17
1318,"San Mateo Ixtatán",10071,"Ladrillo de barro",17,0.17
1318,"San Mateo Ixtatán",10071,"Torta de cemento",1974,19.6
1318,"San Mateo Ixtatán",10071,"Parqué o vinil",51,0.51
1318,"San Mateo Ixtatán",10071,"Madera",92,0.91
1318,"San Mateo Ixtatán",10071,"Tierra",3935,39.07
1318,"San Mateo Ixtatán",10071,"Otro",2,0.02
1319,"Colotenango",7802,"Ladrillo cerámico",378,4.84
1319,"Colotenango",7802,"Ladrillo de cemento",118,1.51
1319,"Colotenango",7802,"Ladrillo de barro",6,0.08
1319,"Colotenango",7802,"Torta de cemento",1156,14.82
1319,"Colotenango",7802,"Parqué o vinil",9,0.12
1319,"Colotenango",7802,"Madera",43,0.55
1319,"Colotenango",7802,"Tierra",4248,54.45
1319,"Colotenango",7802,"Otro",11,0.14
1320,"San Sebastián Huehuetenango",7818,"Ladrillo cerámico",343,4.39
1320,"San Sebastián Huehuetenango",7818,"Ladrillo de cemento",178,2.28
1320,"San Sebastián Huehuetenango",7818,"Ladrillo de barro",10,0.13
1320,"San Sebastián Huehuetenango",7818,"Torta de cemento",1378,17.63
1320,"San Sebastián Huehuetenango",7818,"Parqué o vinil",2,0.03
1320,"San Sebastián Huehuetenango",7818,"Madera",50,0.64
1320,"San Sebastián Huehuetenango",7818,"Tierra",3699,47.31
1320,"San Sebastián Huehuetenango",7818,"Otro",7,0.09
1321,"Tectitán",3089,"Ladrillo cerámico",298,9.65
1321,"Tectitán",3089,"Ladrillo de cemento",179,5.79
1321,"Tectitán",3089,"Ladrillo de barro",1,0.03
1321,"Tectitán",3089,"Torta de cemento",399,12.92
1321,"Tectitán",3089,"Parqué o vinil",2,0.06
1321,"Tectitán",3089,"Madera",24,0.78
1321,"Tectitán",3089,"Tierra",920,29.78
1321,"Tectitán",3089,"Otro",1,0.03
1322,"Concepción Huista",4710,"Ladrillo cerámico",713,15.14
1322,"Concepción Huista",4710,"Ladrillo de cemento",23,0.49
1322,"Concepción Huista",4710,"Ladrillo de barro",8,0.17
1322,"Concepción Huista",4710,"Torta de cemento",1169,24.82
1322,"Concepción Huista",4710,"Parqué o vinil",6,0.13
1322,"Concepción Huista",4710,"Madera",73,1.55
1322,"Concepción Huista",4710,"Tierra",1524,32.36
1322,"Concepción Huista",4710,"Otro",4,0.08
1323,"San Juan Ixcoy",6739,"Ladrillo cerámico",278,4.13
1323,"San Juan Ixcoy",6739,"Ladrillo de cemento",40,0.59
1323,"San Juan Ixcoy",6739,"Ladrillo de barro",7,0.1
1323,"San Juan Ixcoy",6739,"Torta de cemento",1838,27.27
1323,"San Juan Ixcoy",6739,"Parqué o vinil",6,0.09
1323,"San Juan Ixcoy",6739,"Madera",53,0.79
1323,"San Juan Ixcoy",6739,"Tierra",2030,30.12
1323,"San Juan Ixcoy",6739,"Otro",6,0.09
1324,"San Antonio Huista",4949,"Ladrillo cerámico",924,18.67
1324,"San Antonio Huista",4949,"Ladrillo de cemento",423,8.55
1324,"San Antonio Huista",4949,"Ladrillo de barro",4,0.08
1324,"San Antonio Huista",4949,"Torta de cemento",1557,31.46
1324,"San Antonio Huista",4949,"Parqué o vinil",1,0.02
1324,"San Antonio Huista",4949,"Madera",8,0.16
1324,"San Antonio Huista",4949,"Tierra",983,19.86
1324,"San Antonio Huista",4949,"Otro",1,0.02
1325,"San Sebastián Coatán",6149,"Ladrillo cerámico",532,8.65
1325,"San Sebastián Coatán",6149,"Ladrillo de cemento",247,4.02
1325,"San Sebastián Coatán",6149,"Ladrillo de barro",35,0.57
1325,"San Sebastián Coatán",6149,"Torta de cemento",1193,19.4
1325,"San Sebastián Coatán",6149,"Parqué o vinil",1,0.02
1325,"San Sebastián Coatán",6149,"Madera",41,0.67
1325,"San Sebastián Coatán",6149,"Tierra",2067,33.62
1325,"San Sebastián Coatán",6149,"Otro",8,0.13
1326,"Santa Cruz Barillas",22921,"Ladrillo cerámico",920,4.01
1326,"Santa Cruz Barillas",22921,"Ladrillo de cemento",469,2.05
1326,"Santa Cruz Barillas",22921,"Ladrillo de barro",25,0.11
1326,"Santa Cruz Barillas",22921,"Torta de cemento",6630,28.93
1326,"Santa Cruz Barillas",22921,"Parqué o vinil",22,0.1
1326,"Santa Cruz Barillas",22921,"Madera",642,2.8
1326,"Santa Cruz Barillas",22921,"Tierra",8721,38.05
1326,"Santa Cruz Barillas",22921,"Otro",8,0.03
1327,"Aguacatán",14286,"Ladrillo cerámico",1246,8.72
1327,"Aguacatán",14286,"Ladrillo de cemento",641,4.49
1327,"Aguacatán",14286,"Ladrillo de barro",34,0.24
1327,"Aguacatán",14286,"Torta de cemento",3191,22.34
1327,"Aguacatán",14286,"Parqué o vinil",67,0.47
1327,"Aguacatán",14286,"Madera",64,0.45
1327,"Aguacatán",14286,"Tierra",4510,31.57
1327,"Aguacatán",14286,"Otro",6,0.04
1328,"San Rafael Petzal",3107,"Ladrillo cerámico",164,5.28
1328,"San Rafael Petzal",3107,"Ladrillo de cemento",95,3.06
1328,"San Rafael Petzal",3107,"Ladrillo de barro",10,0.32
1328,"San Rafael Petzal",3107,"Torta de cemento",854,27.49
1328,"San Rafael Petzal",3107,"Parqué o vinil",3,0.1
1328,"San Rafael Petzal",3107,"Madera",12,0.39
1328,"San Rafael Petzal",3107,"Tierra",1008,32.44
1328,"San Rafael Petzal",3107,"Otro",2,0.06
1329,"San Gaspar Ixchil",2460,"Ladrillo cerámico",95,3.86
1329,"San Gaspar Ixchil",2460,"Ladrillo de cemento",47,1.91
1329,"San Gaspar Ixchil",2460,"Ladrillo de barro",0,0
1329,"San Gaspar Ixchil",2460,"Torta de cemento",400,16.26
1329,"San Gaspar Ixchil",2460,"Parqué o vinil",2,0.08
1329,"San Gaspar Ixchil",2460,"Madera",10,0.41
1329,"San Gaspar Ixchil",2460,"Tierra",914,37.15
1329,"San Gaspar Ixchil",2460,"Otro",1,0.04
1330,"Santiago Chimaltenango",3944,"Ladrillo cerámico",135,3.42
1330,"Santiago Chimaltenango",3944,"Ladrillo de cemento",36,0.91
1330,"Santiago Chimaltenango",3944,"Ladrillo de barro",16,0.41
1330,"Santiago Chimaltenango",3944,"Torta de cemento",989,25.08
1330,"Santiago Chimaltenango",3944,"Parqué o vinil",1,0.03
1330,"Santiago Chimaltenango",3944,"Madera",15,0.38
1330,"Santiago Chimaltenango",3944,"Tierra",1323,33.54
1330,"Santiago Chimaltenango",3944,"Otro",1,0.03
1331,"Santa Ana Huista",2838,"Ladrillo cerámico",495,17.44
1331,"Santa Ana Huista",2838,"Ladrillo de cemento",104,3.66
1331,"Santa Ana Huista",2838,"Ladrillo de barro",6,0.21
1331,"Santa Ana Huista",2838,"Torta de cemento",1013,35.69
1331,"Santa Ana Huista",2838,"Parqué o vinil",3,0.11
1331,"Santa Ana Huista",2838,"Madera",4,0.14
1331,"Santa Ana Huista",2838,"Tierra",669,23.57
1331,"Santa Ana Huista",2838,"Otro",10,0.35
1332,"Unión Cantinil",4228,"Ladrillo cerámico",826,19.54
1332,"Unión Cantinil",4228,"Ladrillo de cemento",129,3.05
1332,"Unión Cantinil",4228,"Ladrillo de barro",17,0.4
1332,"Unión Cantinil",4228,"Torta de cemento",1313,31.05
1332,"Unión Cantinil",4228,"Parqué o vinil",4,0.09
1332,"Unión Cantinil",4228,"Madera",12,0.28
1332,"Unión Cantinil",4228,"Tierra",1103,26.09
1332,"Unión Cantinil",4228,"Otro",7,0.17
1333,"Petatán",1709,"Ladrillo cerámico",202,11.82
1333,"Petatán",1709,"Ladrillo de cemento",115,6.73
1333,"Petatán",1709,"Ladrillo de barro",2,0.12
1333,"Petatán",1709,"Torta de cemento",403,23.58
1333,"Petatán",1709,"Parqué o vinil",0,0
1333,"Petatán",1709,"Madera",1,0.06
1333,"Petatán",1709,"Tierra",570,33.35
1333,"Petatán",1709,"Otro",0,0
1401,"Santa Cruz del Quiché",20780,"Ladrillo cerámico",2745,13.21
1401,"Santa Cruz del Quiché",20780,"Ladrillo de cemento",1647,7.93
1401,"Santa Cruz del Quiché",20780,"Ladrillo de barro",100,0.48
